mmsi,trip,trip_len_h,tptrans_ade,tptrans_fde,tptrans_ade_1h_km,tptrans_fde_1h_km,tptrans_ade_2h_km,tptrans_fde_2h_km,tptrans_ade_3h_km,tptrans_fde_3h_km,traisformer_ade,traisformer_fde,traisformer_ade_1h_km,traisformer_fde_1h_km,traisformer_ade_2h_km,traisformer_fde_2h_km,traisformer_ade_3h_km,traisformer_fde_3h_km,kalman_ade,kalman_fde,kalman_ade_1h_km,kalman_fde_1h_km,kalman_ade_2h_km,kalman_fde_2h_km,kalman_ade_3h_km,kalman_fde_3h_km
215209000,0,4.58,5.55831652557106,26.14507269301794,0.7593273639967314,1.355978076422658,1.4786335668797554,1.5259192759885938,1.364928449443803,2.141573529835924,1.5522349244440006,1.0729734218488864,1.1874746022841027,1.6598412365624045,1.6300959130402675,2.117290190828673,1.7077965028400204,1.4981073318737568,15.315980486759376,50.22138977252708,0.3829186584017711,0.6420194033928324,0.6398242286367483,3.2230891555919103,4.727689269530978,21.96180901571496
215221000,0,3.42,2.4349520482105484,8.588348864635888,0.8104704757286452,1.1468877771172987,1.458136422604197,1.7350211206684956,1.9013796176975912,5.363334861253302,0.9557309206091715,1.3515758106519082,0.6422732958215379,0.8581324509116933,0.8454734356091598,1.1961568745709803,0.9103678690144866,1.403903602517289,4.45492752556501,17.505708104672895,0.4837569271008707,0.4618340530839993,0.6743197857665137,2.6421787418179363,3.199746699776398,13.648944750217517
215221000,1,4.42,5.694592205545323,16.72360291596335,0.6263659562472815,0.6592971069723786,0.974850283660215,0.691710482584758,2.160323157009,11.25633446965002,3.5539942507863804,14.109971547812927,0.6283045678346281,0.4418084778267631,0.61425985620598,0.5335127125386959,0.8193369280187147,3.4155753533787307,5.608188696222912,26.62498710881602,0.5624756166355809,0.896964173186033,1.6925241258668202,6.954931173537124,,
215221000,2,2.25,0.4653156591018504,0.6704388477267098,0.31406613595591054,0.48077446987247957,0.4489258587381042,0.6658769310617865,,,2.515183756111859,4.267946336245728,1.4944428583169151,2.20724389035857,2.3741118565563086,4.084035380340612,,,0.12823709908485792,0.16545306800728626,0.08965155662369281,0.15086130316058535,0.12516426088257118,0.16347091781659134,,
215221000,3,2.5,3.020791857132056,10.033384099299937,0.7540648571579767,1.7428134530984272,2.54955465118511,2.456643336535383,,,1.5448493074133294,4.983418622333832,0.628281496681127,1.1168332176900093,1.303360013872127,0.8968995144556635,,,3.5013514959837604,6.116430157658663,0.5611438060711531,1.2423165514829106,2.4302086171226827,9.078742813804245,,
215221000,4,4.42,15.566751024741059,43.08992937548608,3.653019607611279,6.388337219996597,3.932380929664755,7.536942517715708,7.878766879518431,23.05160790735635,21.60243836595698,57.04640593412946,1.5635042464179791,2.302083209574041,4.6083291250494876,15.428881505431269,11.418455831441744,33.53302108769163,25.18405381106363,65.06757229867328,0.6208262756863872,1.4155508423692618,5.117190936787132,19.28736436499325,13.286801229014635,39.330741140905275
215238000,0,1.0,4.656564111705626,8.605384131930741,,,,,,,4.743756608264838,7.5342136139544476,,,,,,,2.972034235879535,7.94209408204189,,,,,,
215378000,0,4.42,11.457188235472998,41.11915779354266,0.449593021302173,0.7015682257246317,0.821352158145379,2.141300322947357,3.5813428322510696,16.451227597130114,11.341268976400666,36.09365829367361,1.6325359006717715,2.7118021350408794,2.4814862709455987,2.9946313673584446,4.600691034420989,15.802454654368976,12.904991056814271,42.67283584271973,0.24418096266473927,0.44468431158368993,0.5509396196776062,2.9821215373903347,4.376375130098955,20.74138892087689
215378000,1,4.42,1.3888072288707864,5.884433122760137,0.6103368677004414,0.8491985508504067,0.7182068435726405,0.577450846107299,0.927047960208172,1.6499745529136551,6.268905621987378,18.745799416017494,1.1375498013820269,1.4141985424141705,1.4692121849505855,2.2448357944542288,2.8494874192392268,9.173224254798198,5.085520144642378,17.19271073868337,0.3939903530462768,0.61843002264538,0.6098254727672205,1.0869084564939515,1.8059109325988303,7.619873316136691
215378000,2,1.25,3.1793858987765256,5.35779991231427,2.854849351945468,5.078056859351955,,,,,197.9176982480827,328.68303213037166,177.68679275344238,331.5597426492685,,,,,0.07944228327335923,0.13562285416868464,0.06808428883747235,0.14845877069092825,,,,
215378000,3,4.42,8.042367436157438,18.42071143999505,1.554773419142313,0.714910614634094,1.5239114137909722,5.676646058571419,4.6295009153439075,12.790041784140712,1.707075503363758,6.093119555951655,0.9588791630631488,0.8798923650551521,0.7817953332973925,0.6386714266781195,0.8716128585194928,1.5186809310091758,4.183383153685249,10.759480441502873,4.183383153685249,10.759480441502873,,,,
215378000,4,4.42,0.5895135104491169,1.2142350004155718,0.21611146835835,0.41959485493166,0.35997330389676035,0.5782498198627875,0.4333133562334159,0.6462815796396414,0.4259483258893027,0.4562396244864295,0.2565897023882261,0.31110132513546573,0.3384144747485066,0.522326983650521,0.4009876416938119,0.5145064078664384,0.17572294751365702,0.21822888942141314,0.02169696382689879,0.06952515957908122,0.09351443585980089,0.2594132085970998,0.15230521272016032,0.25508539246008965
215378000,5,4.42,4.069930412002135,8.280824389017583,0.9837974545979622,1.709423775355926,1.8577191208267834,3.7802853832952916,2.8080076365523112,5.705526628677615,3.3991804174181675,6.7560062298380155,0.9268596453868985,0.6969799906280739,1.3696445395222445,3.235795135509498,2.309131457765032,5.105609738592274,2.7924256778885264,5.661421925064404,0.3269228808763001,0.7430265672689693,1.1655264626652817,2.9164396504255152,1.921347554996382,4.038624856049322
215382000,0,4.42,0.8044093899307574,1.8022739444161642,0.1846557391817676,0.34008939109370506,0.3390704178373884,0.6563633191039477,0.5197623974933859,1.0974820597436155,0.31954773793961966,0.28829133343018015,0.3335350751314335,0.3351648619343921,0.33539729004539154,0.33505607522226133,0.33014982413169297,0.3089681560002398,0.3303897276473391,0.6710176716009257,0.07193876641438345,0.13428279744759766,0.13838666463374177,0.2760270655332704,0.22403345781108633,0.48809633307620615
